delta_time,packet_length,src_ip_int,src_ip_str,function_code,label,anomaly,threat_type
0.0205500125885009,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0429975986480712,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0424678325653076,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404105186462402,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0201015472412109,74,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0163295269012451,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0401928424835205,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0619752407073974,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0403914451599121,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0403895378112793,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0427701473236084,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0563392639160156,66,3232288257,192.168.206.1,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.054344892501831,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0210442543029785,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.008908987045288,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.031804084777832,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0403871536254882,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0402538776397705,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.062234878540039,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0422914028167724,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0342147350311279,66,3232288257,192.168.206.1,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0403547286987304,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.040384292602539,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0379424095153808,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0402617454528808,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404644012451171,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404353141784668,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0403652191162109,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0176625251770019,66,3232288257,192.168.206.1,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0403497219085693,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0403831005096435,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0403931140899658,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0624806880950927,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0426564216613769,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0154616832733154,74,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0403969287872314,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404281616210937,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.04036545753479,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404207706451416,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404248237609863,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0620293617248535,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0402941703796386,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0622484683990478,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0263442993164062,66,3232288257,192.168.206.1,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0146770477294921,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0424287319183349,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404067039489746,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0403413772583007,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0397851467132568,74,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0404214859008789,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0356714725494384,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0043511390686035,66,3232288276,192.168.206.20,0,Attack,-1,DoS ATTACK (High Volume)
0.0402655601501464,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0625536441802978,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404305458068847,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0620093345642089,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0403335094451904,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0619542598724365,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0575964450836181,66,3232288257,192.168.206.1,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404376983642578,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0402214527130126,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404167175292968,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0620374679565429,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0340113639831543,74,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0530202388763427,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0263991355895996,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0145080089569091,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0403447151184082,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0621445178985595,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404002666473388,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0623531341552734,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0620195865631103,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0403728485107421,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404696464538574,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0422761440277099,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0402584075927734,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404374599456787,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0047755241394042,66,3232288257,192.168.206.1,0,Attack,-1,DoS ATTACK (High Volume)
0.0356941223144531,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0074164867401123,74,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0330410003662109,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0501341819763183,78,3232288306,192.168.206.50,5,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0271754264831542,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0620296001434326,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0403873920440673,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0087034702301025,79,3232288257,192.168.206.1,4,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.040337324142456,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404062271118164,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0620777606964111,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404174327850341,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0403509140014648,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0275740623474121,66,3232288257,192.168.206.1,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.013552188873291,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404121875762939,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.04038667678833,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404276847839355,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0575904846191406,74,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0522356033325195,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0266280174255371,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0142054557800292,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0425372123718261,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404403209686279,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404253005981445,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0402305126190185,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0621504783630371,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404667854309082,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0620863437652587,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0430126190185546,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.040353775024414,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0075893402099609,79,3232288257,192.168.206.1,3,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.009758710861206,74,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0033929347991943,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0422711372375488,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.039996862411499,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0402984619140625,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0423436164855957,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404729843139648,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0402543544769287,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0624349117279052,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0619566440582275,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0156762599945068,74,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0253751277923584,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0422570705413818,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0586433410644531,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0403685569763183,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.040398359298706,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0623872280120849,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404672622680664,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0035755634307861,66,3232288276,192.168.206.20,0,Attack,-1,DoS ATTACK (High Volume)
0.0209729671478271,66,3232288257,192.168.206.1,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0204651355743408,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0403618812561035,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0130438804626464,74,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0403130054473876,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0402741432189941,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0424957275390625,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0628881454467773,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0403871536254882,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0403552055358886,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0619716644287109,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0402865409851074,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0686712265014648,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0227799415588378,74,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.044677734375,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0529220104217529,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0356664657592773,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0054280757904052,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.040198802947998,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404071807861328,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0402321815490722,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0621783733367919,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.057474136352539,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.02313232421875,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0623559951782226,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0045967102050781,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0357518196105957,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0425043106079101,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0425503253936767,66,3232288257,192.168.206.1,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404145717620849,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0621731281280517,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0439357757568359,74,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0060267448425292,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0624430179595947,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0422468185424804,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0623166561126709,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0436999797821044,66,3232288257,192.168.206.1,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.1906695365905761,78,3232288257,192.168.206.1,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0404355525970459,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0425405502319335,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0401990413665771,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0402095317840576,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0101969242095947,66,3232288257,192.168.206.1,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0300648212432861,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404043197631835,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0422389507293701,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.3038084506988525,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.031400442123413,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404260158538818,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.062232494354248,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0485036373138427,74,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0620787143707275,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0401399135589599,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0622243881225585,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0277767181396484,66,3232288257,192.168.206.1,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0129945278167724,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.040367841720581,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0404677391052246,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0620009899139404,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0402524471282959,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
