delta_time,packet_length,src_ip_int,src_ip_str,function_code,label,anomaly,threat_type
0.0001239776611328,74,3232288257,192.168.206.1,0,Attack,-1,DoS ATTACK (High Volume)
0.0002260208129882,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.047513723373413,78,3232288306,192.168.206.50,5,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.012204885482788,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0020487308502197,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
2.384185791015625e-07,66,3232288257,192.168.206.1,0,Attack,-1,DoS ATTACK (High Volume)
0.000457763671875,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0623872280120849,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0007064342498779,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0004887580871582,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0005199909210205,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0002095699310302,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0007147789001464,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0,66,3232288276,192.168.206.20,0,Attack,-1,DoS ATTACK (High Volume)
0.0209729671478271,66,3232288257,192.168.206.1,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
2.384185791015625e-07,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0003488063812255,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0007402896881103,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0005068778991699,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.000697374343872,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0,66,3232288276,192.168.206.20,0,Attack,-1,DoS ATTACK (High Volume)
0.0003919601440429,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0006048679351806,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0130438804626464,74,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
8.344650268554688e-05,74,3232288257,192.168.206.1,0,Attack,-1,DoS ATTACK (High Volume)
0.0001533031463623,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0022175312042236,78,3232288306,192.168.206.50,5,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0001709461212158,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0016286373138427,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.000767707824707,66,3232288257,192.168.206.1,0,Attack,-1,DoS ATTACK (High Volume)
0.0421738624572753,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
2.2411346435546875e-05,76,3232288257,192.168.206.1,2,Attack,-1,DoS ATTACK (High Volume)
0.0,66,3232288276,192.168.206.20,0,Attack,-1,DoS ATTACK (High Volume)
0.0002017021179199,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0004889965057373,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0424957275390625,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0003793239593505,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0004107952117919,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0628881454467773,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0004737377166748,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0004191398620605,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0006990432739257,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0,66,3232288276,192.168.206.20,0,Attack,-1,DoS ATTACK (High Volume)
0.0005075931549072,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0,66,3232288257,192.168.206.1,0,Attack,-1,DoS ATTACK (High Volume)
0.0002596378326416,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0004827976226806,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0004258155822753,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0007576942443847,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0686712265014648,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
4.76837158203125e-07,76,3232288257,192.168.206.1,2,Attack,-1,DoS ATTACK (High Volume)
0.0,66,3232288276,192.168.206.20,0,Attack,-1,DoS ATTACK (High Volume)
0.0,78,3232288276,192.168.206.20,4,Attack,-1,DoS ATTACK (High Volume)
0.0,78,3232288276,192.168.206.20,3,Attack,-1,DoS ATTACK (High Volume)
0.0227799415588378,74,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0002667903900146,74,3232288257,192.168.206.1,0,Attack,-1,DoS ATTACK (High Volume)
8.96453857421875e-05,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0380928516387939,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.044677734375,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0040841102600097,78,3232288306,192.168.206.50,5,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0001099109649658,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0356664657592773,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0001566410064697,66,3232288257,192.168.206.1,0,Attack,-1,DoS ATTACK (High Volume)
0.0003762245178222,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0003824234008789,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0006473064422607,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0004541873931884,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0002059936523437,78,3232288276,192.168.206.20,3,Attack,-1,DoS ATTACK (High Volume)
0.0004119873046875,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0003533363342285,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0004208087921142,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
2.384185791015625e-07,66,3232288257,192.168.206.1,0,Attack,-1,DoS ATTACK (High Volume)
0.0003261566162109,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0004007816314697,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0,66,3232288276,192.168.206.20,0,Attack,-1,DoS ATTACK (High Volume)
0.0621783733367919,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0003864765167236,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0015351772308349,74,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.00014328956604,74,3232288257,192.168.206.1,0,Attack,-1,DoS ATTACK (High Volume)
0.0001454353332519,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0164887905120849,78,3232288306,192.168.206.50,5,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0001766681671142,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0623559951782226,78,3232288276,192.168.206.20,2,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0045967102050781,66,3232288306,192.168.206.50,0,Attack,-1,FOREIGN IP ACCESS
0.0001139640808105,66,3232288257,192.168.206.1,0,Attack,-1,DoS ATTACK (High Volume)
0.0003550052642822,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0425043106079101,66,3232288276,192.168.206.20,0,Attack,-1,Unknown Anomaly (Statistical Deviation)
0.0006861686706542,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.000495433807373,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
0.0004162788391113,83,3232288276,192.168.206.20,16,Attack,-1,CRITICAL: UNAUTHORIZED STOP COMMAND
2.384185791015625e-07,76,3232288257,192.168.206.1,2,Attack,-1,DoS ATTACK (High Volume)
